,Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA,Category,Directory
26,2038,951.7391033518933,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
27,2039,1002.06656428007,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
28,2040,1061.579651767359,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
29,2041,1103.8672322425928,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
30,2042,1155.1869330982895,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
31,2043,1206.6813841381402,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
32,2044,1258.2701594773516,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
33,2045,1309.8725033982946,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
34,2046,1361.4082400627035,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
35,2047,1412.7972199940632,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
36,2048,1463.9580471479542,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
37,2049,1514.8087344068292,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
38,2050,1562.1891089243645,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
39,2051,1615.2505377376447,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
40,2052,1664.6770374445666,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
41,2053,1713.4586249408758,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
42,2054,1761.5055153724466,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
43,2055,1808.7294871649112,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
44,2056,1855.0458927843508,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
45,2057,1900.3734014042595,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
46,2058,1944.6313111176348,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
47,2059,1987.7407771371916,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
48,2060,2029.6232570784796,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_GEM_E3_450.csv
0,2012,38.81960000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
1,2013,54.04360000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
2,2014,75.4580241975742,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
3,2015,131.52113289270292,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
4,2016,152.62439353183984,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
5,2017,174.4097425454818,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
6,2018,196.93069142976242,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
7,2019,220.23885505755334,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
8,2020,239.61214825029785,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
9,2021,269.4235401625307,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
10,2022,295.40683530794576,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
11,2023,322.389877423871,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
12,2024,350.4281356167089,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
13,2025,379.5772271996262,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
14,2026,409.89189622172233,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
15,2027,441.42653736206665,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
16,2028,474.23657898022634,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
17,2029,508.37783030721863,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
18,2030,546.4198143770211,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
19,2031,580.8780703264728,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
20,2032,619.3493044011257,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
21,2033,659.3771312406353,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
22,2034,701.0192069580928,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
23,2035,744.3333436198817,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
24,2036,789.3768332773708,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
25,2037,836.2071113702167,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
26,2038,884.8826445296913,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
27,2039,935.4623830398916,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
28,2040,965.7817132374921,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
29,2041,1042.5692261534973,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
30,2042,1099.212334409384,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
31,2043,1157.9907956327033,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
32,2044,1218.9599336553645,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
33,2045,1282.1749988484544,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
34,2046,1347.6920379498415,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
35,2047,1415.5673621547926,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
36,2048,1485.8562532915344,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
37,2049,1558.6135506489984,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
38,2050,1644.3616870470512,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
39,2051,1711.7520333948044,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
40,2052,1792.2427130086544,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
41,2053,1875.414692714745,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
42,2054,1961.314216503752,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
43,2055,2049.988701463605,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
44,2056,2141.4891307912367,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
45,2057,2235.870066725144,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
46,2058,2333.186767893894,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
47,2059,2433.4967623311195,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
48,2060,2536.858142164069,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_450.csv
0,2012,38.81960000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
1,2013,54.04360000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
2,2014,75.4580241975742,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
3,2015,145.37430581605346,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
4,2016,169.08718732041504,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
5,2017,193.57139479309083,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
6,2018,218.88939859827144,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
7,2019,245.101551818214,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
8,2020,265.94489118485984,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
9,2021,300.4499491860643,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
10,2022,329.71081389183485,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
11,2023,360.11395065062163,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
12,2024,391.72400563921434,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
13,2025,424.60579841856276,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
14,2026,458.8231781420791,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
15,2027,494.4396065323365,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
16,2028,531.5197064704706,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
17,2029,570.1285331856342,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
18,2030,609.4067985018415,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
19,2031,652.1935950388183,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
20,2032,695.7806738530902,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
21,2033,741.1591695697883,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
22,2034,788.3962443505358,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
23,2035,837.5592445146124,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
24,2036,888.7149395610403,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
25,2037,941.9302675114128,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
26,2038,997.273335533532,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
27,2039,1054.8128051316003,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
28,2040,1116.2326059322659,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
29,2041,1176.7544563650756,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
30,2042,1241.291864005858,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
31,2043,1308.2951500952167,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
32,2044,1377.8289131147228,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
33,2045,1449.957668370678,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
34,2046,1524.746831751722,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
35,2047,1602.2621195664303,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
36,2048,1682.5680839124875,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
37,2049,1765.7287747495493,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
38,2050,1869.3437489586167,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
39,2051,1940.8697471125479,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
40,2052,2032.9779099039195,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
41,2053,2128.189645964567,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
42,2054,2226.5592297064136,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
43,2055,2328.1422509100157,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
44,2056,2432.9983367460786,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
45,2057,2541.191174757314,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
46,2058,2652.7852432345207,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
47,2059,2767.847601838693,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
48,2060,2886.4459559068396,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_IMAGE_TIMER_Reference.csv
0,2012,38.81960000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
1,2013,54.04360000000001,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
2,2014,75.4580241975742,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
3,2015,78.98857677293105,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
4,2016,93.85652685792627,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
5,2017,110.56045987589893,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
6,2018,129.32145643819007,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
7,2019,150.3596136425009,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
8,2020,203.4374612265195,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
9,2021,200.14811959476674,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
10,2022,229.34131395002305,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
11,2023,261.6968881405616,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
12,2024,297.43838007121195,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
13,2025,336.78983041365063,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
14,2026,379.97486726214754,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
15,2027,427.2170333200764,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
16,2028,478.7410948861699,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
17,2029,534.7725562517929,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
18,2030,561.943363008815,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
19,2031,661.2626301183537,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
20,2032,732.174971279977,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
21,2033,808.5032658813278,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
22,2034,890.4774553346166,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
23,2035,978.3283191807174,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
24,2036,1072.2865675456626,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
25,2037,1172.5836305235166,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
26,2038,1279.4529451435358,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
27,2039,1393.1293340184811,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
28,2040,1532.45454723021,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
29,2041,1641.8445067154653,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
30,2042,1777.3532052437731,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
31,2043,1920.6070793388944,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
32,2044,2071.8374156243403,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
33,2045,2231.275325588127,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
34,2046,2399.153264455102,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
35,2047,2575.7042079889825,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
36,2048,2761.159284529582,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
37,2049,2955.7486769032203,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
38,2050,3155.585026977284,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
39,2051,3373.2488869311537,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
40,2052,3596.6187476237633,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
41,2053,3830.0285886475563,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
42,2054,4073.689164120225,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
43,2055,4327.812380733647,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
44,2056,4592.616686745043,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
45,2057,4868.3277375974485,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
46,2058,5155.172630419317,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
47,2059,5453.383543641845,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
48,2060,5763.194212942468,,,,,,,,,,solarpvroof,drawdown-master/solution/solarpvroof/ad/ad_based_on_AMPERE_2014_MESSAGE_MACRO_550.csv
