,Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA,Category,Directory
25,2037,254.14799867227643,81.30712292793423,13.518970651604713,197.7788785333016,6.822751852263929,5.706558876885973,184.69392668089185,64.65530884923257,74.54301988008194,40.46167945063085,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
26,2038,254.7853540763656,81.94553441166467,13.532389481732972,198.21838715226448,6.884409313447351,5.818153806033965,184.8635714728061,64.99247431167596,75.17249427018042,40.893270698104246,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
27,2039,255.2645694050865,82.42810255875558,13.542463593902704,198.5487511308516,6.93107030990516,5.903486728522463,184.99092193315403,65.24666710009498,75.64858673389155,41.22041686368907,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
28,2040,255.58464718187943,82.75170918361587,13.549184668427086,198.7693608543303,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
29,2041,255.74488674399933,82.75170918361587,13.552546873511472,198.87978827702722,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
30,2042,255.74488674399933,82.75170918361587,13.552546873511472,198.87978827702722,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
31,2043,255.58454671920467,82.75170918361587,13.549183834102124,198.7692995057621,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
32,2044,255.26406772093566,82.75170918361587,13.542459424347415,198.54844472853352,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
33,2045,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
34,2046,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
35,2047,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
36,2048,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
37,2049,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
38,2050,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
39,2051,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
40,2052,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
41,2053,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
42,2054,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
43,2055,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
44,2056,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
45,2057,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
46,2058,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
47,2059,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
48,2060,254.78395199934337,82.75170918361587,13.532377815664846,198.217530653986,6.9623884794536215,5.961209709868015,185.07588072693073,65.41679174320039,75.9679918778791,41.44025908696208,altcement,drawdown-master/solution/altcement/ca_ref_data/custom_ref_ad_REF_Custom_Adoption_based_on_Fly_Ash_Availability_Analysis.csv
0,2012,,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
1,2013,,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
2,2014,600621.0,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
3,2015,610627.7267137542,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
4,2016,620634.4534275085,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
5,2017,630641.1801412627,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
6,2018,640647.9068550132,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
7,2019,650654.6335687675,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
8,2020,660661.3602825217,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
9,2021,670668.0869962722,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
10,2022,680674.8137100264,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
11,2023,690681.5404237807,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
12,2024,700688.2671375312,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
13,2025,710694.9938512854,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
14,2026,720701.7205650359,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
15,2027,730708.4472787902,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
16,2028,740715.1739925444,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
17,2029,750721.9007062948,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
18,2030,760728.6274200492,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
19,2031,770735.3541338034,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
20,2032,780742.0808475539,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
21,2033,790748.8075613081,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
22,2034,800755.5342750624,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
23,2035,810762.260988813,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
24,2036,820768.987702567,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
25,2037,830775.7144163214,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
26,2038,840782.4411300719,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
27,2039,850789.1678438261,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
28,2040,860795.8945575805,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
29,2041,870802.621271331,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
30,2042,880809.3479850851,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
31,2043,890816.0746988393,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
32,2044,900822.8014125898,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
33,2045,910829.5281263441,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
34,2046,920836.2548400984,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
35,2047,930842.9815538487,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
36,2048,940849.7082676031,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
37,2049,950856.4349813572,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
38,2050,960863.1616951078,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
39,2051,970869.888408862,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
40,2052,980876.6151226164,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
41,2053,990883.3418363669,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
42,2054,1000890.0685501209,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
43,2055,1010896.7952638752,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
44,2056,1020903.5219776258,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
45,2057,1030910.24869138,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
46,2058,1040916.9754051344,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
47,2059,1050923.7021188848,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
48,2060,1060930.428832639,,,,,,,,,,trucks,drawdown-master/solution/trucks/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
0,2012,,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
1,2013,,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
2,2014,2751916.5073962263,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
3,2015,2797701.651503473,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
4,2016,2843486.7956107263,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
5,2017,2889271.939717964,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
6,2018,2935057.0838252013,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
7,2019,2980842.227932453,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
8,2020,3026627.3720396906,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
9,2021,3072412.516146928,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
10,2022,3118197.6602541804,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
11,2023,3163982.8043614184,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
12,2024,3209767.948468656,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
13,2025,3255553.092575908,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
14,2026,3301338.236683145,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
15,2027,3347123.3807903975,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
16,2028,3392908.524897635,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
17,2029,3438693.6690048724,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
18,2030,3484478.813112125,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
19,2031,3530263.9572193627,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
20,2032,3576049.1013266,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
21,2033,3621834.245433852,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
22,2034,3667619.3895410895,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
23,2035,3713404.533648327,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
24,2036,3759189.6777555794,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
25,2037,3804974.821862817,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
26,2038,3850759.9659700543,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
27,2039,3896545.110077306,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
28,2040,3942330.2541845436,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
29,2041,3988115.398291797,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
30,2042,4033900.542399034,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
31,2043,4079685.686506272,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
32,2044,4125470.8306135237,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
33,2045,4171255.974720761,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
34,2046,4217041.118827999,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
35,2047,4262826.262935251,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
36,2048,4308611.407042488,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
37,2049,4354396.551149726,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
38,2050,4400181.695256978,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
39,2051,4445966.839364217,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
40,2052,4491751.983471453,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
41,2053,4537537.1275787065,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
42,2054,4583322.271685943,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
43,2055,4629107.4157931805,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
44,2056,4674892.559900433,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
45,2057,4720677.70400767,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
46,2058,4766462.848114924,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
47,2059,4812247.99222216,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
48,2060,4858033.1363293985,,,,,,,,,,trains,drawdown-master/solution/trains/ca_ref_data/custom_ref_ad_Drawdown_Book_Reference_Scenario.csv
0,2012,,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
1,2013,,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
2,2014,856.0,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
3,2015,894.015377902746,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
4,2016,932.0307558054919,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
5,2017,970.046133708238,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
6,2018,1008.061511610984,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
7,2019,1046.0768895137444,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
8,2020,1084.0922674164904,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
9,2021,1122.1076453192366,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
10,2022,1160.1230232219825,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
11,2023,1198.1384011247285,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
12,2024,1236.1537790274742,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
13,2025,1274.1691569302202,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
14,2026,1312.1845348329664,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
15,2027,1350.199912735712,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
16,2028,1388.2152906384579,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
17,2029,1426.2306685412038,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
18,2030,1464.2460464439498,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
19,2031,1502.2614243467106,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
20,2032,1540.2768022494565,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
21,2033,1578.2921801522025,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
22,2034,1616.3075580549485,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
23,2035,1654.3229359576944,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
24,2036,1692.3383138604404,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
25,2037,1730.3536917631866,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
26,2038,1768.3690696659326,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
