,Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA,Category,Directory
12,2024,4146.6835040371025,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
13,2025,4276.619196764119,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
14,2026,4400.6580476648305,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
15,2027,4519.048474979972,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
16,2028,4632.03889695027,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
17,2029,4739.877731816458,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
18,2030,4842.813397819264,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
19,2031,4941.094313199421,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
20,2032,5034.968896197661,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
21,2033,5124.685565054711,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
22,2034,5210.492738011306,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
23,2035,5292.638833308174,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
24,2036,5371.372269186048,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
25,2037,5446.941463885656,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
26,2038,5519.594835647731,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
27,2039,5589.580802713004,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
28,2040,5657.147783322204,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
29,2041,5722.544195716066,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
30,2042,5786.018458135315,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
31,2043,5847.818988820686,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
32,2044,5908.19420601291,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
33,2045,5967.392527952716,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
34,2046,6025.662372880834,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
35,2047,6083.2521590379965,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
36,2048,6140.410304664934,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
37,2049,6197.3852280023775,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
38,2050,6254.42534729106,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
39,2051,6311.7790807717065,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
40,2052,6369.694846685055,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
41,2053,6428.421063271831,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
42,2054,6488.206148772769,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
43,2055,6549.298521428597,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
44,2056,6611.946599480048,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
45,2057,6676.39880116785,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
46,2058,6742.903544732737,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
47,2059,6811.7092484154355,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
48,2060,6883.064330456685,,,,,,,,,,nuclear,drawdown-master/solution/nuclear/ca_pds_data/custom_pds_ad_Project_Drawdown_High_Growth_Ambitious_Cases_adjusted.csv
0,2012,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
1,2013,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
2,2014,3.2771299999985786,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
3,2015,14.218944849752006,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
4,2016,25.1607596995018,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
5,2017,36.10257454925159,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
6,2018,47.04438939900138,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
7,2019,57.986204248754795,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
8,2020,68.92801909850459,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
9,2021,79.86983394825438,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
10,2022,90.81164879800416,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
11,2023,101.75346364775758,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
12,2024,112.6952784975074,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
13,2025,123.63709334725719,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
14,2026,134.57890819700694,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
15,2027,145.5207230467604,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
16,2028,156.46253789651018,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
17,2029,167.40435274625997,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
18,2030,178.34616759601158,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
19,2031,184.18180218254383,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
20,2032,190.0174367690779,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
21,2033,195.853071355612,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
22,2034,201.68870594214604,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
23,2035,207.52434052868009,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
24,2036,213.3599751152124,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
25,2037,219.19560970174643,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
26,2038,225.03124428828048,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
27,2039,230.86687887481457,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
28,2040,236.70251346134862,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
29,2041,242.5381480478809,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
30,2042,248.37378263441497,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
31,2043,254.209417220949,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
32,2044,260.0450518074831,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
33,2045,265.8806863940172,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
34,2046,271.71632098054937,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
35,2047,277.5519555670835,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
36,2048,283.3875901536176,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
37,2049,289.22322474015164,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
38,2050,295.05885932668565,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
39,2051,300.894493913218,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
40,2052,306.730128499752,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
41,2053,312.5657630862861,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
42,2054,318.4013976728202,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
43,2055,324.23703225935424,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
44,2056,330.0726668458865,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
45,2057,335.90830143242056,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
46,2058,341.7439360189546,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
47,2059,347.57957060548864,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
48,2060,353.41520519202277,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highlinear_trend.csv
0,2012,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
1,2013,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
2,2014,3.2771300000022165,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
3,2015,23.83911748391256,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
4,2016,44.40110496781563,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
5,2017,64.96309245172597,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
6,2018,85.52507993562904,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
7,2019,106.08706741953938,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
8,2020,126.64905490344972,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
9,2021,147.21104238735282,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
10,2022,167.77302987126313,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
11,2023,188.33501735517345,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
12,2024,208.89700483907654,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
13,2025,229.45899232298692,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
14,2026,250.02097980688995,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
15,2027,270.5829672908003,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
16,2028,291.14495477471064,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
17,2029,311.7069422586137,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
18,2030,332.26892974252405,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
19,2031,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
20,2032,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
21,2033,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
22,2034,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
23,2035,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
24,2036,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
25,2037,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
26,2038,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
27,2039,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
28,2040,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
29,2041,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
30,2042,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
31,2043,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
32,2044,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
33,2045,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
34,2046,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
35,2047,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
36,2048,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
37,2049,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
38,2050,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
39,2051,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
40,2052,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
41,2053,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
42,2054,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
43,2055,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
44,2056,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
45,2057,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
46,2058,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
47,2059,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
48,2060,334.0966619633132,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Max_high_early_growth_linear_trend.csv
0,2012,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
1,2013,,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
2,2014,3.2771299999985786,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
3,2015,16.042580658038787,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
4,2016,28.808031316082634,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
5,2017,41.57348197412648,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
6,2018,54.33893263216669,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
7,2019,67.10438329021055,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
8,2020,79.86983394825073,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
9,2021,92.63528460629459,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
10,2022,105.40073526433844,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
11,2023,118.16618592237863,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
12,2024,130.9316365804225,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
13,2025,143.69708723846634,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
14,2026,156.46253789650655,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
15,2027,169.2279885545504,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
16,2028,181.9934392125906,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
17,2029,194.75888987063442,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
18,2030,207.52434052868009,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
19,2031,211.90106646858112,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
20,2032,216.2777924084803,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
21,2033,220.65451834838126,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
22,2034,225.03124428828232,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
23,2035,229.40797022818148,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
24,2036,233.78469616808246,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
25,2037,238.16142210798168,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
26,2038,242.53814804788274,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
27,2039,246.9148739877837,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
28,2040,251.2915999276829,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
29,2041,255.66832586758392,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
30,2042,260.0450518074831,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
31,2043,264.4217777473841,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
32,2044,268.79850368728506,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
33,2045,273.1752296271843,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
34,2046,277.5519555670853,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
35,2047,281.9286815069845,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
36,2048,286.3054074468855,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
37,2049,290.6821333867865,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
38,2050,295.05885932668565,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
39,2051,299.4355852665867,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
40,2052,303.81231120648584,,,,,,,,,,peatlands,drawdown-master/solution/peatlands/ca_pds_data/custom_pds_ad_Highhigh_early_growth_linear_trend.csv
